Year,Team,player_id,Name,Date,Opponent,Result,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
2023,롯데,10863,한현희,07-23,키움,L 7:6,0,1.1,0,0,0.35,6,4,1,0,0,0,1,0,0,2,32,1.74,0.308,0.396,0.860,5.73,2.38,0.94,0.107,BLHD,,1일
2023,롯데,10863,한현희,07-26,@두산,W 7:2,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,15,1.72,0.305,0.392,0.851,5.64,0.10,0.52,0.008,,,3일
2023,롯데,10863,한현희,07-28,@KIA,L 5:6,0,0.2,0,0,0.50,3,3,1,0,0,0,0,0,0,0,21,1.71,0.305,0.392,0.849,5.59,0.68,-0.25,-0.038,,,2일
2023,롯데,10863,한현희,07-30,@KIA,L 3:6,1,4.0,1,1,1.00,15,13,2,1,0,0,2,1,0,3,52,1.67,0.298,0.386,0.833,5.40,1.00,1.09,0.073,55,L,2일
2023,롯데,10863,한현희,08-05,SSG,L 9:6,1,4.0,3,3,2.30,19,17,7,2,0,0,2,0,0,2,82,1.70,0.304,0.391,0.843,5.47,1.14,-0.33,-0.044,36,,6일
2023,롯데,10863,한현희,08-10,@키움,W 12:8,1,4.0,4,4,4.00,18,17,5,0,1,1,0,0,1,2,72,1.68,0.304,0.388,0.847,5.65,0.87,-1.91,-0.167,38,,5일
2023,롯데,10863,한현희,08-17,SSG,W 4:15,0,2.0,0,0,0.00,7,7,0,0,0,0,0,0,0,0,26,1.64,0.297,0.381,0.830,5.51,1.36,1.46,0.156,,W,7일
2023,롯데,10863,한현희,08-18,@키움,L 4:5,0,1.0,3,3,3.00,6,5,2,0,0,1,1,0,0,2,30,1.66,0.299,0.383,0.840,5.77,1.72,-2.48,-0.676,BLSV,L,1일
2023,롯데,10863,한현희,08-24,@LG,L 1:3,0,0.0,0,0,0.00,1,0,0,0,0,0,1,0,0,0,5,1.67,0.299,0.384,0.841,5.77,0.50,-0.27,-0.009,,,6일
2023,롯데,10863,한현희,09-09,@NC,L 5:6,1,2.2,3,3,3.00,15,13,6,1,0,0,1,0,0,2,47,1.70,0.305,0.387,0.847,5.91,1.24,-1.97,-0.203,35,,7+일
2023,롯데,10863,한현희,09-12,NC,L 4:3,0,0.1,0,0,0.00,1,1,0,0,0,0,0,0,0,1,5,1.69,0.304,0.386,0.845,5.88,0.68,0.48,0.017,,,3일
2023,롯데,10863,한현희,09-21,@KT,L 0:5,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,1,16,1.68,0.303,0.385,0.842,5.82,0.08,0.52,0.005,,,7+일
2023,롯데,10863,한현희,09-23,@SSG,L 2:4,0,0.1,0,0,0.00,1,1,0,0,0,0,0,0,0,0,3,1.68,0.303,0.384,0.839,5.79,0.41,0.48,0.011,,,2일
2023,롯데,10863,한현희,09-29,한화,W 1:9,1,6.0,1,1,1.00,23,22,4,0,0,0,0,0,1,5,88,1.61,0.295,0.375,0.814,5.52,0.94,2.14,0.228,65,W,6일
2023,롯데,10863,한현희,10-05,LG,L 5:3,1,6.0,5,2,5.00,27,24,8,2,0,0,2,0,1,2,102,1.62,0.298,0.377,0.815,5.36,0.68,-1.86,-0.213,42,L,6일
2023,롯데,10863,한현희,10-14,@한화,L 0:8,1,5.0,4,4,4.00,23,21,6,1,1,1,1,0,1,2,86,1.61,0.297,0.376,0.820,5.45,0.74,-1.39,-0.142,40,L,7+일
2023,LG,15003,플럿코,04-04,@키움,W 7:1,1,5.0,0,0,0.00,22,18,2,0,0,0,4,0,0,4,89,1.20,0.111,0.273,0.384,0.00,1.31,2.61,0.258,63,W,7+일
2023,LG,15003,플럿코,04-09,삼성,W 2:3,1,6.1,2,2,2.00,28,26,9,2,0,0,1,0,0,2,93,1.41,0.250,0.327,0.622,1.59,1.10,0.40,-0.024,48,,5일
2023,LG,15003,플럿코,04-15,두산,W 1:3,1,6.0,0,0,0.00,20,18,1,1,0,0,2,0,0,3,98,1.10,0.194,0.275,0.517,1.04,1.01,3.14,0.355,71,W,6일
2023,LG,15003,플럿코,04-21,@한화,W 4:2,1,6.0,0,0,0.00,23,22,4,1,0,0,1,0,0,5,91,1.03,0.190,0.261,0.499,0.77,0.95,3.14,0.355,68,W,6일
2023,LG,15003,플럿코,04-27,SSG,W 3:6,1,6.0,3,3,3.00,27,23,6,1,0,1,3,0,0,5,95,1.13,0.206,0.280,0.560,1.53,1.15,0.14,-0.002,50,W,6일
2023,LG,15003,플럿코,05-03,@NC,W 2:1,1,7.0,1,1,1.00,25,23,2,0,0,1,2,0,0,4,93,1.02,0.185,0.259,0.528,1.49,1.00,1.66,0.379,71,W,6일
2023,LG,15003,플럿코,05-09,키움,W 4:5,1,6.0,2,2,2.00,23,22,5,0,1,0,1,0,0,4,94,1.02,0.191,0.259,0.535,1.70,1.06,1.14,0.141,57,,6일
2023,LG,15003,플럿코,05-14,@삼성,W 8:5,1,6.0,5,4,5.00,28,28,9,1,1,0,0,0,0,3,91,1.08,0.211,0.268,0.568,2.23,0.69,-1.86,-0.226,39,W,5일
2023,LG,15003,플럿코,05-20,한화,D 1:1,1,6.0,1,1,1.00,25,22,4,3,0,0,2,0,1,5,101,1.07,0.208,0.269,0.571,2.15,1.16,2.14,0.187,63,,6일
2023,LG,15003,플럿코,05-26,@KIA,W 5:3,1,5.2,1,1,1.00,27,26,10,2,0,0,1,0,0,6,107,1.15,0.228,0.285,0.605,2.10,1.05,0.65,0.180,50,W,6일
2023,LG,15003,플럿코,06-01,롯데,W 1:6,1,7.0,0,0,0.00,25,25,4,1,0,0,0,0,0,6,92,1.09,0.221,0.273,0.581,1.88,0.48,3.66,0.223,75,W,6일
2023,LG,15003,플럿코,06-07,@키움,D 5:5,1,6.0,3,2,3.00,24,23,5,1,1,1,1,0,0,7,104,1.08,0.221,0.271,0.593,1.97,0.86,0.14,-0.064,58,,6일
2023,LG,15003,플럿코,06-13,삼성,W 1:2,1,6.0,1,0,1.00,23,22,3,0,0,0,1,0,0,6,102,1.05,0.215,0.264,0.573,1.82,0.87,2.14,0.181,69,,6일
2023,LG,15003,플럿코,06-18,두산,W 3:15,1,7.0,1,1,1.00,28,28,7,2,0,0,0,0,0,9,93,1.05,0.218,0.263,0.573,1.78,0.32,2.66,0.024,68,W,5일
2023,LG,15003,플럿코,06-24,롯데,W 1:9,1,6.0,0,0,0.00,23,21,4,2,0,0,2,0,0,3,83,1.04,0.216,0.263,0.571,1.66,0.63,3.14,0.169,65,W,6일
2023,LG,15003,플럿코,07-01,KIA,L 5:3,1,4.0,5,5,5.00,21,20,8,1,0,0,0,0,1,4,82,1.08,0.226,0.272,0.588,2.06,1.23,-2.91,-0.369,30,L,7일
2023,LG,15003,플럿코,07-08,@롯데,W 12:3,1,6.0,3,3,3.00,25,24,8,1,0,1,0,0,1,6,96,1.10,0.233,0.277,0.604,2.21,1.12,0.14,-0.001,50,W,7일
2023,LG,15003,플럿코,07-25,@KT,L 1:4,1,6.0,3,3,3.00,24,20,4,1,0,0,4,0,0,2,100,1.11,0.231,0.280,0.604,2.33,0.73,0.14,-0.103,50,L,7+일
2023,LG,15003,플럿코,08-15,@삼성,L 5:6,1,5.1,4,3,4.00,24,24,8,0,0,0,0,0,0,7,88,1.13,0.237,0.283,0.607,2.46,1.65,-1.84,-0.327,45,L,7+일
2023,LG,15003,플럿코,08-20,@SSG,L 1:2,1,6.0,1,1,1.00,26,21,6,0,0,1,3,1,0,7,100,1.15,0.239,0.287,0.616,2.41,1.15,1.14,0.196,60,,5일
2023,LG,15003,플럿코,08-26,@NC,L 5:7,1,4.0,1,1,1.00,19,15,6,1,0,0,3,0,0,3,80,1.18,0.244,0.295,0.628,2.41,1.37,1.09,0.079,46,,6일
2023,LG,13934,켈리,04-01,@KT,L 6:11,1,5.1,6,6,5.15,24,24,8,4,0,2,0,0,0,3,85,1.50,0.333,0.333,1.083,10.13,0.57,-2.44,-0.219,31,L,7+일
2023,LG,13934,켈리,04-07,삼성,W 2:7,1,7.0,2,2,2.00,24,24,3,2,0,1,0,0,0,4,87,0.89,0.229,0.229,0.771,5.84,0.46,1.66,0.158,67,W,6일
2023,LG,13934,켈리,04-13,@롯데,L 7:8,1,5.1,8,4,7.15,28,25,9,0,0,0,3,0,0,4,94,1.30,0.274,0.303,0.782,6.11,1.35,-5.53,-0.499,27,L,6일
2023,LG,13934,켈리,04-19,NC,W 5:7,1,6.0,5,5,5.00,28,26,9,2,0,0,1,0,1,4,92,1.39,0.293,0.327,0.792,6.46,0.99,-1.86,-0.265,37,,6일
2023,LG,13934,켈리,04-25,SSG,W 4:5,1,6.0,3,2,3.00,27,24,8,1,0,0,3,0,0,4,95,1.48,0.301,0.344,0.791,5.76,1.41,0.14,-0.061,47,,6일
2023,LG,13934,켈리,04-30,KIA,L 12:8,1,5.1,4,3,3.65,24,19,3,1,0,0,4,0,0,4,79,1.46,0.282,0.335,0.750,5.66,1.20,-1.12,-0.206,48,,5일
2023,LG,13934,켈리,05-07,@두산,W 11:1,1,7.0,1,1,1.00,26,26,8,0,1,0,0,0,0,3,92,1.40,0.286,0.331,0.742,4.93,0.31,2.66,0.081,60,W,7일
2023,LG,13934,켈리,05-13,@삼성,W 7:4,1,7.0,3,3,3.00,27,25,7,4,0,0,1,0,0,2,79,1.37,0.285,0.327,0.742,4.78,1.02,-0.34,0.133,52,W,6일
2023,LG,13934,켈리,05-19,한화,W 1:3,1,7.0,1,1,1.00,28,28,6,1,0,1,0,0,0,4,99,1.30,0.276,0.314,0.721,4.34,1.04,2.66,0.306,65,W,6일
2023,LG,13934,켈리,05-25,@SSG,W 8:3,1,6.0,3,2,3.00,27,24,5,0,1,1,2,0,1,4,102,1.29,0.269,0.312,0.720,4.21,0.93,0.14,0.117,54,W,6일
2023,LG,13934,켈리,05-31,롯데,L 7:1,1,6.0,3,3,3.00,26,22,6,0,0,0,3,0,0,4,102,1.31,0.270,0.316,0.713,4.24,1.08,0.14,-0.083,49,L,6일
2023,LG,13934,켈리,06-06,@키움,W 9:1,1,5.0,1,1,1.00,23,20,5,1,0,0,3,0,0,7,103,1.33,0.268,0.318,0.708,4.07,0.77,1.61,0.198,57,W,6일
2023,LG,13934,켈리,06-11,@한화,W 13:7,1,1.2,6,6,5.50,14,8,4,1,0,0,3,0,2,1,54,1.39,0.275,0.332,0.729,4.70,1.36,-4.44,-0.410,21,,5일
2023,LG,13934,켈리,06-17,두산,L 7:4,1,6.0,3,3,3.00,25,24,7,1,0,0,0,0,0,5,97,1.38,0.276,0.329,0.721,4.69,0.89,0.14,-0.031,51,L,6일
2023,LG,13934,켈리,06-23,롯데,L 2:1,1,8.0,1,0,1.00,30,28,7,1,0,0,0,0,0,7,108,1.33,0.274,0.322,0.705,4.26,1.23,3.18,0.301,73,,6일
2023,LG,13934,켈리,06-30,KIA,W 4:5,1,6.0,4,4,4.00,27,25,8,0,0,1,2,0,0,3,94,1.35,0.277,0.325,0.712,4.37,1.13,-1.86,-0.166,41,,7일
2023,LG,13934,켈리,07-06,KT,W 7:8,1,5.2,5,5,3.80,25,22,7,1,0,0,1,0,0,6,100,1.36,0.279,0.326,0.712,4.57,1.16,-0.35,-0.112,40,,6일
2023,LG,13934,켈리,07-12,한화,L 2:1,1,7.0,2,2,2.00,25,25,5,1,0,0,0,0,0,2,86,1.31,0.274,0.319,0.696,4.44,0.70,1.66,0.075,61,L,6일
2023,LG,13934,켈리,07-21,SSG,L 6:4,1,5.0,5,5,5.00,23,21,6,3,0,1,2,0,0,4,92,1.33,0.275,0.320,0.706,4.65,0.95,-2.39,-0.340,37,L,7+일
2023,LG,13934,켈리,07-28,@두산,W 9:2,1,7.0,2,2,2.00,28,28,8,0,1,0,0,0,0,3,101,1.32,0.276,0.318,0.703,4.53,0.72,1.66,0.120,56,W,7일
2023,LG,13934,켈리,08-03,키움,W 4:5,1,5.0,4,4,4.00,24,20,8,0,0,1,2,0,0,5,90,1.34,0.281,0.323,0.714,4.63,0.79,-1.39,-0.190,38,,6일
2023,LG,13934,켈리,08-11,키움,W 3:5,1,5.0,3,3,2.15,20,17,3,0,0,0,3,0,0,5,92,1.34,0.277,0.322,0.706,4.66,1.15,-1.26,-0.055,51,,7+일
2023,LG,13934,켈리,08-17,@삼성,L 2:4,1,6.0,4,2,4.00,27,25,10,0,0,1,1,0,0,6,97,1.36,0.283,0.327,0.718,4.59,0.96,-1.86,-0.110,45,L,6일
2023,LG,13934,켈리,08-24,롯데,W 1:3,1,6.0,0,0,0.00,21,20,3,1,0,0,1,0,0,5,85,1.33,0.278,0.322,0.706,4.39,0.82,3.14,0.308,70,W,7일
2023,LG,13934,켈리,08-31,두산,W 2:3,1,6.0,1,1,1.00,25,25,7,1,0,0,0,0,0,4,93,1.32,0.278,0.320,0.701,4.28,1.15,2.14,0.172,58,,7일
2023,LG,13934,켈리,09-06,@KT,L 3:4,1,7.0,0,0,0.00,25,22,2,1,0,0,2,1,0,8,91,1.29,0.271,0.315,0.687,4.08,1.24,3.66,0.476,79,,6일
2023,LG,13934,켈리,09-16,SSG,W 4:10,1,5.1,4,4,3.50,23,21,6,2,0,0,1,0,1,6,86,1.29,0.272,0.316,0.688,4.17,1.24,-0.84,-0.133,45,,7+일
2023,LG,13934,켈리,09-21,@SSG,W 2:1,1,6.0,0,0,0.00,21,21,4,0,0,0,0,0,0,5,92,1.27,0.269,0.312,0.678,4.02,1.08,3.14,0.360,69,W,5일
2023,LG,13934,켈리,09-27,KT,W 0:4,1,7.0,0,0,0.00,25,25,5,0,0,0,0,0,0,2,92,1.25,0.267,0.308,0.668,3.86,1.11,3.66,0.419,69,W,6일
2023,LG,13934,켈리,10-04,@롯데,W 7:6,1,6.0,3,2,3.00,26,24,6,2,0,1,1,0,1,5,84,1.24,0.266,0.308,0.671,3.83,0.98,0.14,0.006,54,,7일
2023,LG,10652,임찬규,04-02,@KT,W 10:9,0,2.0,3,3,3.00,11,8,3,0,1,0,2,0,0,2,40,2.50,0.375,0.455,1.080,13.50,1.29,-0.50,0.133,,HD,7+일
2023,LG,10652,임찬규,04-05,@키움,L 1:2,0,2.2,0,0,0.00,9,9,2,0,0,0,0,0,0,3,43,1.50,0.294,0.350,0.762,5.79,0.72,1.58,0.122,,,3일
2023,LG,10652,임찬규,04-09,삼성,W 2:3,0,1.0,0,0,0.00,4,3,0,0,0,0,1,0,0,1,22,1.41,0.250,0.333,0.683,4.76,2.78,0.52,0.137,,,4일
2023,LG,10652,임찬규,04-11,@롯데,L 5:6,0,2.1,2,2,0.80,11,10,3,0,0,0,1,0,0,3,46,1.50,0.267,0.343,0.676,5.63,1.65,0.59,0.068,,,2일
2023,LG,10652,임찬규,04-16,두산,L 10:5,1,3.1,1,1,1.00,16,13,5,0,0,0,3,0,0,1,61,1.76,0.302,0.392,0.741,4.76,1.28,0.56,0.046,44,,5일
2023,LG,10652,임찬규,04-22,@한화,W 3:0,1,5.0,0,0,0.00,19,16,2,0,0,0,3,0,0,5,78,1.53,0.254,0.357,0.645,3.31,1.02,2.61,0.287,65,W,6일
2023,LG,10652,임찬규,04-28,KIA,L 4:3,1,5.1,2,1,2.00,22,20,4,1,0,0,1,0,0,6,83,1.38,0.241,0.326,0.604,2.91,1.05,0.61,0.063,59,,6일
2023,LG,10652,임찬규,05-11,키움,W 0:1,1,6.0,0,0,0.00,22,20,3,0,0,0,2,0,0,5,80,1.27,0.222,0.307,0.560,2.28,1.02,3.14,0.368,69,W,7+일
2023,LG,10652,임찬규,05-17,KT,W 3:7,1,5.0,2,2,2.00,24,21,8,2,0,0,2,0,0,2,84,1.38,0.250,0.328,0.620,2.48,0.89,0.61,0.012,43,W,6일
2023,LG,10652,임찬규,05-23,@SSG,W 9:1,1,6.0,1,1,1.00,22,21,3,0,0,1,1,0,0,3,95,1.27,0.234,0.308,0.599,2.33,0.56,2.14,0.120,64,W,6일
2023,LG,10652,임찬규,05-28,@KIA,W 7:1,1,7.0,0,0,0.00,26,26,4,0,0,0,0,0,0,5,87,1.16,0.222,0.286,0.555,1.97,0.55,3.66,0.190,74,W,5일
2023,LG,10652,임찬규,06-03,NC,L 7:3,1,5.0,7,7,7.00,25,22,7,2,0,2,3,0,0,1,92,1.24,0.233,0.300,0.617,3.02,0.85,-4.39,-0.466,23,L,6일
2023,LG,10652,임찬규,06-09,@한화,L 5:6,1,5.1,2,1,0.80,21,20,4,0,0,0,1,0,0,6,85,1.21,0.230,0.294,0.600,2.89,0.98,2.16,0.199,59,,6일
2023,LG,10652,임찬규,06-15,삼성,W 3:9,1,5.0,3,3,3.00,24,19,5,0,0,0,4,0,0,1,97,1.26,0.232,0.303,0.606,3.10,1.00,-0.39,-0.091,42,,6일
2023,LG,10652,임찬규,06-21,@NC,W 9:3,1,7.0,3,3,3.00,27,26,7,0,0,2,0,0,1,4,100,1.24,0.236,0.302,0.625,3.18,0.81,0.66,-0.050,55,,6일
2023,LG,10652,임찬규,06-27,@SSG,W 14:0,1,6.0,0,0,0.00,24,20,1,0,0,0,4,0,0,3,96,1.20,0.223,0.295,0.598,2.92,0.71,2.14,0.177,69,W,6일
2023,LG,10652,임찬규,07-05,KT,L 8:4,1,5.0,6,4,6.00,26,25,8,1,0,0,1,0,0,4,104,1.24,0.231,0.299,0.607,3.19,0.94,-3.39,-0.330,34,L,7+일
2023,LG,10652,임찬규,07-26,@KT,L 3:4,1,4.1,3,3,3.00,24,17,6,4,0,0,4,0,0,2,92,1.30,0.237,0.309,0.632,3.35,1.09,-1.36,-0.188,37,,7+일
2023,LG,10652,임찬규,08-01,키움,W 2:4,1,5.2,2,2,2.00,24,22,5,2,0,0,2,0,0,5,92,1.29,0.237,0.308,0.630,3.34,1.02,0.60,0.071,54,W,6일
2023,LG,10652,임찬규,08-06,@삼성,W 7:4,1,5.0,1,1,1.00,23,20,5,0,0,1,3,1,0,7,101,1.31,0.237,0.310,0.637,3.26,1.33,1.61,0.170,57,W,5일
2023,LG,10652,임찬규,08-13,키움,W 8:17,1,5.0,5,5,5.00,28,26,11,0,0,0,1,0,1,4,92,1.36,0.250,0.320,0.653,3.55,0.59,-4.39,-0.060,28,W,7일
2023,LG,10652,임찬규,08-19,@SSG,W 11:2,1,5.0,2,2,2.00,23,20,6,0,0,0,3,0,0,4,90,1.38,0.252,0.324,0.656,3.55,1.18,0.61,0.066,48,W,6일
2023,LG,10652,임찬규,08-27,@NC,L 3:5,1,0.0,1,1,0.65,3,2,2,0,0,0,0,0,1,0,9,1.40,0.256,0.328,0.663,3.63,1.28,-1.87,-0.159,42,,7+일
2023,LG,10652,임찬규,09-03,한화,L 5:3,1,5.0,5,2,5.00,23,19,4,2,1,0,3,0,0,5,98,1.40,0.254,0.328,0.667,3.63,0.77,-2.39,-0.297,47,L,7일
2023,LG,10652,임찬규,09-09,@KIA,L 6:7,1,5.2,4,3,3.50,25,22,6,4,0,1,2,0,0,1,98,1.40,0.255,0.328,0.679,3.69,0.84,-0.24,-0.069,42,,6일
2023,LG,10652,임찬규,09-17,SSG,W 5:9,1,5.0,2,2,2.00,23,21,6,1,0,0,1,0,1,4,105,1.40,0.256,0.329,0.679,3.69,1.19,0.61,0.013,50,W,7+일
2023,LG,10652,임찬규,09-23,한화,W 1:3,1,8.0,1,1,1.00,27,27,5,0,0,1,0,0,0,6,96,1.36,0.253,0.322,0.669,3.52,0.96,3.18,0.380,74,W,6일
2023,LG,10652,임찬규,09-29,@두산,L 3:4,1,5.0,3,3,3.00,24,22,7,1,0,2,2,0,0,3,99,1.37,0.255,0.324,0.684,3.60,0.90,-1.49,-0.155,42,,6일
2023,LG,10652,임찬규,10-05,@롯데,W 5:3,1,6.1,1,1,1.00,30,26,6,1,0,0,3,0,1,4,101,1.37,0.254,0.325,0.680,3.50,1.00,0.99,0.124,58,W,6일
2023,LG,10652,임찬규,10-15,두산,W 2:5,1,5.2,1,1,1.00,22,20,4,1,0,0,1,0,0,3,92,1.35,0.252,0.322,0.674,3.42,0.81,1.65,0.124,59,W,7+일
2023,두산,13941,알칸타라,04-01,롯데,W 10:12,1,4.0,4,4,4.00,23,19,6,0,0,1,4,0,0,2,91,2.50,0.316,0.435,0.909,9.00,1.30,-1.91,-0.240,32,,7+일
2023,두산,13941,알칸타라,04-07,@KIA,W 4:1,1,6.0,0,0,0.00,21,18,2,1,0,0,3,0,0,8,100,1.50,0.216,0.341,0.665,3.60,1.08,3.14,0.393,73,W,6일
2023,두산,13941,알칸타라,04-14,@LG,L 4:13,1,4.0,7,1,7.00,22,21,7,3,0,0,1,0,0,7,95,1.64,0.259,0.348,0.727,3.21,1.00,-4.91,-0.362,38,L,7일
2023,두산,13941,알칸타라,04-20,@한화,W 5:1,1,8.0,1,1,1.00,30,30,7,2,0,1,0,0,0,11,109,1.36,0.250,0.313,0.699,2.45,0.69,3.18,0.201,75,W,6일
2023,두산,13941,알칸타라,04-26,@삼성,L 0:1,1,6.0,1,1,1.00,25,22,3,1,0,1,2,0,0,9,111,1.25,0.227,0.292,0.665,2.25,1.04,2.14,0.168,69,L,6일
2023,두산,13941,알칸타라,05-02,한화,W 0:3,1,7.0,0,0,0.00,27,25,3,0,0,0,1,0,1,7,92,1.11,0.207,0.272,0.598,1.80,1.38,3.66,0.456,77,W,6일
2023,두산,13941,알칸타라,05-09,@롯데,W 5:2,1,7.0,1,1,1.00,23,23,3,0,0,0,0,0,0,3,86,1.00,0.196,0.253,0.550,1.71,0.97,2.66,0.336,70,W,7일
2023,두산,13941,알칸타라,05-14,KIA,W 4:8,1,6.0,0,0,0.00,26,26,7,1,0,0,0,0,0,9,103,1.02,0.207,0.255,0.554,1.50,1.34,3.14,0.363,67,,5일
2023,두산,13941,알칸타라,05-20,@KT,W 6:0,1,8.0,0,0,0.00,28,26,1,0,0,0,2,0,0,5,95,0.93,0.186,0.237,0.504,1.29,0.72,3.18,0.351,83,W,6일
2023,두산,13941,알칸타라,05-26,SSG,L 14:3,1,5.1,7,7,7.00,24,24,10,2,0,1,0,0,0,2,89,1.01,0.209,0.254,0.557,2.20,1.28,-3.61,-0.482,22,L,6일
2023,두산,13941,알칸타라,06-02,@KT,W 10:1,1,7.0,0,0,0.00,22,21,1,1,0,0,1,0,0,7,85,0.94,0.196,0.241,0.527,1.98,0.81,3.66,0.404,81,W,7일
2023,두산,13941,알칸타라,06-08,한화,W 1:2,1,8.0,0,0,0.00,26,26,2,0,0,0,0,0,0,10,107,0.86,0.185,0.226,0.493,1.77,0.83,4.18,0.482,88,W,6일
2023,두산,13941,알칸타라,06-14,@NC,L 4:5,1,5.2,3,3,3.00,25,23,6,2,0,2,2,0,0,5,108,0.90,0.191,0.234,0.527,1.98,1.01,-0.35,-0.059,48,,6일
2023,두산,13941,알칸타라,06-20,SSG,L 6:1,1,6.0,1,1,1.00,25,25,7,0,0,0,0,0,0,8,93,0.92,0.198,0.237,0.529,1.94,1.29,2.14,0.172,62,,6일
2023,두산,13941,알칸타라,06-25,@키움,W 17:2,1,6.2,1,1,1.00,23,22,5,2,0,1,1,0,0,3,85,0.92,0.199,0.238,0.540,1.90,0.79,2.56,0.273,62,W,5일
2023,두산,13941,알칸타라,07-02,@롯데,W 4:2,1,6.0,2,2,2.00,23,22,7,0,0,0,0,0,0,5,101,0.93,0.206,0.243,0.546,1.97,1.27,1.14,0.052,55,,7일
2023,두산,13941,알칸타라,07-08,키움,W 2:5,1,6.0,2,2,2.00,24,23,6,3,0,0,0,0,0,6,112,0.94,0.210,0.244,0.552,2.03,0.86,1.14,0.110,58,W,6일
2023,두산,13941,알칸타라,07-21,@KIA,W 5:2,1,6.0,1,1,1.00,25,22,6,2,0,0,2,0,0,2,93,0.96,0.213,0.249,0.560,2.00,1.29,2.14,0.231,56,W,7+일
2023,두산,13941,알칸타라,07-28,LG,L 9:2,1,5.2,6,6,6.00,27,25,9,0,0,2,1,0,0,2,103,1.00,0.221,0.256,0.583,2.36,0.68,-3.24,-0.358,28,L,7일
2023,두산,13941,알칸타라,08-03,@한화,L 2:5,1,6.0,3,3,3.00,25,23,6,1,0,1,2,0,0,5,89,1.01,0.223,0.260,0.593,2.46,0.59,0.14,-0.098,51,L,6일
2023,두산,13941,알칸타라,08-09,삼성,L 6:4,1,7.0,2,2,2.00,25,25,4,0,0,2,0,0,0,3,92,0.99,0.220,0.255,0.591,2.47,0.91,0.66,0.147,64,,6일
2023,두산,13941,알칸타라,08-15,KT,L 1:0,1,7.0,0,0,0.00,24,24,4,0,0,0,0,0,0,6,97,0.97,0.217,0.251,0.579,2.34,0.98,3.66,0.443,75,,6일
2023,두산,13941,알칸타라,08-22,@키움,W 6:1,1,7.0,0,0,0.00,25,23,3,0,0,0,1,0,1,7,101,0.95,0.214,0.249,0.569,2.23,0.63,3.66,0.230,77,W,7일
2023,두산,13941,알칸타라,08-27,SSG,L 8:5,1,7.0,4,2,4.00,29,28,9,2,0,1,0,0,0,3,109,0.96,0.219,0.252,0.581,2.25,1.01,-0.34,-0.023,50,,5일
2023,두산,13941,알칸타라,09-04,@롯데,L 3:4,1,7.0,4,4,4.00,34,28,10,2,0,0,4,1,0,6,107,1.01,0.226,0.262,0.595,2.37,1.09,-0.34,-0.114,43,L,7+일
2023,두산,13941,알칸타라,09-10,삼성,W 2:8,1,6.0,1,0,1.00,26,24,4,0,0,0,2,0,0,1,97,1.01,0.223,0.260,0.587,2.29,0.85,2.14,0.236,61,W,6일
2023,두산,13941,알칸타라,09-17,@KIA,W 8:3,1,6.0,3,3,3.00,26,25,8,1,0,1,1,0,0,5,106,1.03,0.227,0.264,0.597,2.36,1.17,-0.86,0.088,48,W,7일
2023,두산,13941,알칸타라,09-23,@NC,W 3:1,1,5.1,0,0,0.00,21,20,3,1,0,0,0,0,1,5,84,1.01,0.225,0.261,0.590,2.29,1.10,1.47,0.146,67,,6일
2023,두산,13941,알칸타라,10-01,LG,L 7:4,1,6.1,7,7,7.00,32,30,13,4,0,2,0,0,1,2,91,1.05,0.234,0.269,0.617,2.56,1.30,-3.61,-0.513,21,L,7+일
2023,두산,13941,알칸타라,10-07,롯데,L 6:3,1,3.0,4,3,4.00,15,13,5,1,0,0,2,0,0,5,65,1.07,0.237,0.273,0.623,2.66,0.89,-1.43,-0.241,38,L,6일
2023,두산,13941,알칸타라,10-16,SSG,L 3:2,1,6.0,2,2,2.00,26,19,4,1,0,0,3,0,1,3,92,1.07,0.236,0.275,0.623,2.67,0.95,1.14,0.061,56,L,7+일
2023,두산,13061,곽빈,04-04,NC,W 0:1,1,7.0,0,0,0.00,22,21,2,0,0,0,1,0,0,10,94,0.43,0.095,0.136,0.231,0.00,0.94,3.66,0.443,82,,7+일
2023,두산,13061,곽빈,04-09,@KIA,W 3:2,1,5.1,2,0,2.00,23,19,4,1,0,0,4,0,0,7,103,0.89,0.150,0.244,0.419,0.00,1.54,0.61,-0.025,59,W,5일
2023,두산,13061,곽빈,04-15,@LG,L 1:3,1,7.1,3,2,3.00,29,26,6,2,0,0,2,0,0,3,101,0.97,0.182,0.257,0.484,0.92,0.84,0.65,-0.030,57,L,6일
2023,두산,13061,곽빈,04-21,KT,W 6:10,1,5.0,1,1,1.00,22,18,3,1,0,0,4,0,0,3,98,1.05,0.179,0.271,0.497,1.09,0.92,1.61,0.135,56,W,6일
2023,두산,13061,곽빈,04-30,@SSG,W 2:0,1,6.0,0,0,0.00,20,20,2,0,0,0,0,0,0,7,90,0.91,0.163,0.241,0.443,0.88,0.85,3.14,0.382,75,W,7+일
2023,두산,13061,곽빈,05-07,LG,L 11:1,1,1.1,6,6,4.45,11,7,4,1,0,1,3,0,0,1,41,1.09,0.189,0.276,0.537,2.53,1.01,-3.62,-0.289,20,L,7일
